n,lambda_n,lambda_n_over_n,half_log_n
1009,2215.899146216254,2.196133940749508,3.4583575101768043
1010,2218.579254699854,2.196613123465202,3.4588528049176523
1011,2221.2486756888134,2.1970807870314673,3.459347609510236
1012,2223.9069690448428,2.197536530676722,3.4598419249237056
1013,2226.553740344497,2.197980000340076,3.4603357521243416
1014,2229.1886429545257,2.1984108904876978,3.4608290920755644
1015,2231.8113798952486,2.1988289457096046,3.461321945737944
1016,2234.4217054819546,2.199233962088538,3.4618143140692137
1017,2237.019426735413,2.19962578833374,3.46230619802428
1018,2239.6044045536482,2.200004326673525,3.462797598555234
1019,2242.1765546382994,2.2003695335017657,3.4632885166113625
1020,2244.7358481700667,2.2007214197745752,3.4637789531391583
1021,2247.2823122289215,2.2010600511546734,3.4642689090823326
1022,2249.816029956037,2.2013855479021887,3.464758385381825
1023,2252.3371404556065,2.2016980845118344,3.465247382975813
1024,2254.8458384360074,2.2019978890976635,3.4657359027997265
1025,2257.3423735910083,2.2022852425278128,3.4662239457862545
1026,2259.827049723014,2.2025604773128795,3.4667115128653574
1027,2262.3002236115794,2.202823976252755,3.467198604964279
1028,2264.7623036316763,2.2030761708479343,3.467685223007555
1029,2267.2137481274312,2.2033175394824407,3.4681713679170247
1030,2269.655063548239,2.20354860538664,3.468657040611841
1031,2272.086802355347,2.2037699343892796,3.46914224200848
1032,2274.50956070811,2.2039821324690987,3.469626973020754
1033,2276.9239759402267,2.204185843117354,3.4701112345598193
1034,2279.330723837307,2.2043817445235074,3.4705950275341872
1035,2281.730515728087,2.2045705465971857,3.4710783528497346
1036,2284.1240954025693,2.204752987840318,3.471561211409714
1037,2286.5122358711933,2.2049298320840824,3.4720436041147638
1038,2288.895735979968,2.205101865105942,3.472525531862917
1039,2291.275416897217,2.2052698911426534,3.4730069955496137
1040,2293.652118488223,2.205434729315599,3.473487996067709
1041,2296.0266955946495,2.205597209985254,3.4739685343074846
1042,2298.400014236091,2.2057581710519107,3.474448611156656
1043,2300.772947751529,2.205918454220066,3.4749282275003863
1044,2303.1463728987655,2.2060789012440285,3.475407384221292
1045,2305.5211659301667,2.206240350172408,3.4758860821994557
1046,2307.8981986631675,2.2064036316091467,3.4763643223124343
1047,2310.278334564062,2.206569565008655,3.4768421054352685
1048,2312.662424863552,2.206738955022473,3.4773194324404937
1049,2315.051304722412,2.206912587914597,3.4777963041981486
1050,2317.445789465408,2.207091228062293,3.4782727215757845
1051,2319.8466709013023,2.2072756145588035,3.4787486854384757
1052,2322.254713746385,2.2074664579338257,3.4792241966488278
1053,2324.6706521685037,2.207664437007126,3.4796992560669877
1054,2327.0951864679923,2.2078701958899356,3.480173864550654
1055,2329.528979911269,2.208084341148122,3.4806480229550836
1056,2331.972655732149,2.2083074391402926,3.4811217321331034
1057,2334.4267943151467,2.208540013543185,3.481594992935119
1058,2336.8919305741397,2.2087825430757464,3.4820678062091224
1059,2339.3685515388943,2.2090354594323838,3.4825401728007033
1060,2341.8570941609287,2.2092991454348385,3.4830120935530564
1061,2344.3579433491514,2.2095739334110758,3.4834835693069914
1062,2346.8714302446306,2.2098601038085035,3.483954600900942
1063,2349.397830742699,2.2101578840476943,3.484425189170974
1064,2351.937364269422,2.210467447621637,3.484895334950795
1065,2354.490192818232,2.2107889134443495,3.4853650390717625
1066,2357.0564202513083,2.2111223454515088,3.485834302362895
1067,2359.636091868989,2.211467752454535,3.4863031256508767
1068,2362.2291942492366,2.211825088248349,3.48677150976007
1069,2364.835655357882,2.212194251971826,3.4872394555125226
1070,2367.4553449290643,2.2125750887187516,3.487706963727976
1071,2370.0880751140035,2.212967390395895,3.4881740352238744
1072,2372.733601394955,2.213370896823652,3.4886406708153737
1073,2375.3916237599033,2.213785297073535,3.4891068713153492
1074,2378.0617881323465,2.2142102310357044,3.489572637534405
1075,2380.7436880492537,2.2146452912086083,3.4900379702808815
1076,2383.436866579117,2.2150900247017815,3.490502870360865
1077,2386.140818470886,2.215543935441863,3.4909673385781943
1078,2388.8549925234133,2.216006486570884,3.491431375734471
1079,2391.578794164061,2.21647710302508,3.4918949826290673
1080,2394.3115882240536,2.216955174281531,3.492358160059133
1081,2397.0527018972757,2.2174400572592745,3.492820908819604
1082,2399.801427868308,2.2179310793607283,3.4932832297032133
1083,2402.557027594703,2.2184275416386914,3.4937451235004953
1084,2405.3187347277903,2.218928722073607,3.494206590999796
1085,2408.085758655612,2.2194338789452646,3.49466763298728
1086,2410.8572881510495,2.2199422542827345,3.4951282502469403
1087,2413.6324951076995,2.2204530773759883,3.495588443560605
1088,2416.4105383456426,2.2209655683323923,3.496048213707944
1089,2419.1905674689533,2.2214789416611143,3.4965075614664802
1090,2421.9717267565434,2.2219924098683883,3.4969664876115947
1091,2424.7531590678213,2.222505187046582,3.4974249929165353
1092,2427.5340097445696,2.223016492440082,3.4978830781524253
1093,2430.3134304905047,2.2235255539711845,3.4983407440882694
1094,2433.0905832101125,2.2240316117094263,3.4987979914909633
1095,2435.8646437885654,2.224533921268096,3.4992548211253007
1096,2438.634805794841,2.2250317571120815,3.4997112337539806
1097,2441.400284090564,2.225524415761681,3.500167230137615
1098,2444.1603183275597,2.226011218877559,3.500622811034738
1099,2446.9141763176926,2.2264915162126413,3.5010779772018106
1100,2449.661157259184,2.22696468841744,3.501532729393231
1101,2452.4005948043396,2.2274301496860485,3.50198706836134
1102,2455.1318599543965,2.22788735023085,3.5024409948564297
1103,2457.8543637680823,2.2283357785748708,3.5028945096267514
1104,2460.5675598713688,2.228774963651602,3.50334761341852
1105,2463.2709467569334,2.229204476703107,3.5038003069759265
1106,2465.964069862839,2.229623932968209,3.50425259104114
1107,2468.6465234210727,2.230032993153634,3.5047044663543185
1108,2471.3179520676845,2.2304313646820257,3.5051559336536147
1109,2473.97805220747,2.2308188027118754,3.5056069936751837
1110,2476.6265731273306,2.231195110925523,3.50605764715319
1111,2479.263317853687,2.2315601420825266,3.506507894819815
1112,2481.888143750575,2.231913798336848,3.506957737405264
1113,2484.500962856319,2.2322560313174473,3.5074071756377725
1114,2487.101741957974,2.232586841973047,3.507856210243615
1115,2489.690502403979,2.2329062801829407,3.5083048419471097
1116,2492.2673196567675,2.2332144441368884,3.508753071470628
1117,2494.8323225883382,2.2335114794882167,3.5092008995346005
1118,2497.385692523031,2.2337975782853587,3.5096483268575223
1119,2499.927662032995,2.23407297768811,3.5100953541559625
1120,2502.458513493019,2.2343379584759098,3.51054198214457
1121,2504.9785774025627,2.234592843356434,3.51098821153608
1122,2507.4882304839625,2.2348379950837454,3.5114340430413207
1123,2509.987893566838,2.2350738143961157,3.5118794773692215
1124,2512.4780292697674,2.2353007377844905,3.512324515226818
1125,2514.959139491269,2.23551923510335,3.5127691573192603
1126,2517.4317627230303,2.235729807036439,3.513213404349818
1127,2519.896471199161,2.235932982430489,3.5136572570198883
1128,2522.3538678960404,2.236129315510674,3.5141007160290023
1129,2524.8045833980027,2.236319382992031,3.514543782074831
1130,2527.249272644757,2.236503781101555,3.514986455853193
1131,2529.688611576946,2.2366831225260357,3.5154287380580604
1132,2532.123293696749,2.236858033301015,3.5158706293815642
1133,2534.5540265607788,2.2370291496564683,3.5163121305140033
1134,2536.9815282228283,2.2371971148349457,3.5167532421438485
1135,2539.4065236442275,2.237362575897998,3.5171939649577517
1136,2541.829741089668,2.2375261805366797,3.5176342996405485
1137,2544.251908526416,2.237688573901861,3.518074246875268
1138,2546.6737500447125,2.2378503954698705,3.518513807343138
1139,2549.0959823170774,2.2380122759588037,3.518952981723591
1140,2551.5193111139265,2.238174834310462,3.519391770694271
1141,2553.944427892651,2.238338674752543,3.519830174931038
1142,2556.3720064768236,2.238504383955187,3.520268195107978
1143,2558.802699841792,2.238672528295531,3.520705831897405
1144,2561.2371370222545,2.2388436512432293,3.5211430859698716
1145,2563.675920156838,2.2390182708793342,3.5215799579941702
1146,2566.119621683935,2.2391968775601527,3.5220164486373426
1147,2568.5687817022713,2.239379931736941,3.5224525585646855
1148,2571.023905508825,2.2395678619414854,3.5228882884397557
1149,2573.485461325785,2.239761062946723,3.523323638924378
1150,2575.9538782272703,2.2399598941106698,3.523758610678648
1151,2578.4295442755,2.240164677910947,3.5241932043609414
1152,2580.9128048750217,2.240375698676234,3.5246274206279185
1153,2583.403961352493,2.2405932015199417,3.5250612601345295
1154,2585.9032697683656,2.240817391480386,3.5254947235340226
1155,2588.41093996563,2.2410484328706755,3.525927811477947
1156,2590.9271348595726,2.241286448840461,3.5263605246161616
1157,2593.4519699712782,2.2415315211506295,3.5267928635968384
1158,2595.9855132063785,2.2417836901609487,3.52722482906647
1159,2598.527784879294,2.2420429550295893,3.527656421669876
1160,2601.0787579819967,2.242309274122411,3.528087642050205
1161,2603.6383586950637,2.2425825656288234,3.5285184908489455
1162,2606.206467137595,2.2428627083800303,3.528948968705928
1163,2608.7829183513622,2.243149542864456,3.5293790762593322
1164,2611.3675035133656,2.243442872434163,3.5298088141456914
1165,2613.959971369863,2.2437424646951616,3.5302381829999003
1166,2616.5600298837944,2.24404805307358,3.530667183455219
1167,2619.1673480864943,2.244359338548838,3.531095816143278
1168,2621.781558123542,2.244675991544128,3.5315240816940863
1169,2624.4022574836517,2.244997653963774,3.531951980736034
1170,2627.029011398593,2.2453239413663186,3.532379513895901
1171,2629.6613554012997,2.245654445261571,3.5328066817988586
1172,2632.29879802852,2.245988735519215,3.533233485068479
1173,2634.9408236536947,2.246326362876125,3.533659924326738
1174,2637.5868954350785,2.2466668615290275,3.534086000194021
1175,2640.2364583635904,2.2470097517988004,3.5345117132891297
1176,2642.8889423943865,2.2473545428523694,3.534937064229286
1177,2645.5437656457584,2.247700735467934,3.5353620536301382
1178,2648.2003376486523,2.2480478248290767,3.535786682105766
1179,2650.8580626298676,2.248395303333221,3.5362109502686856
1180,2653.516342811869,2.248742663399889,3.536634858729855
1181,2656.1745817120727,2.2490894002642445,3.537058408098681
1182,2658.8321874245257,2.2494350147415614,3.537481598983022
1183,2661.488575866991,2.2497790159484286,3.5379044319891935
1184,2664.1431739766836,2.2501209239667936,3.5383269077219754
1185,2666.795422838176,2.2504602724372793,3.5387490267846156
1186,2669.444780727368,2.250796611068607,3.5391707897788356
1187,2672.090726055896,2.25112950805046,3.539592197304834
1188,2674.732760200849,2.251458552357617,3.5400132499612953
1189,2677.37041020532,2.2517833559338265,3.540433948345391
1190,2680.0032313359616,2.2521035557445055,3.5408542930527873
1191,2682.630809484509,2.2524188156880847,3.54127428467765
1192,2685.252763401019,2.2527288283565596,3.5416939238126477
1193,2687.8687467474865,2.253033316636619,3.542113211048958
1194,2690.4784499614125,2.2533320351435617,3.542532146976274
1195,2693.081601919909,2.2536247714810957,3.5429507321828053
1196,2695.6779713959586,2.2539113473210355,3.5433689672552884
1197,2698.267368299513,2.2541916192978384,3.5437868527789864
1198,2700.8496446972604,2.254465479713907,3.5442043893376973
1199,2703.424695606012,2.2547328570525536,3.544621577513757
1200,2705.9924595558377,2.2549937162965317,3.545038417888046
1201,2708.552918920287,2.25524805905103,3.5454549110399918
1202,2711.1061000122127,2.255495923471059,3.5458710575475765
1203,2713.652072944937,2.255737383994129,3.5462868579873392
1204,2716.190951259715,2.255972550880162,3.546702312934383
1205,2718.722891321642,2.2562015695615285,3.5471174229623776
1206,2721.2480914873668,2.2564246198071034,3.5475321886435656
1207,2723.7667910491195,2.256641914705153,3.547946610548766
1208,2726.2792689607404,2.2568536994708115,3.5483606892473802
1209,2728.7858423525104,2.2570602500847894,3.5487744253073963
1210,2731.28686484267,2.257261871770802,3.549187819295393
1211,2733.7827246545544,2.2574588973200282,3.549600871776546
1212,2736.273842549277,2.257651685271681,3.55001358331463
1213,2738.760669584868,2.2578406179594954,3.550425954472025
1214,2741.243684713608,2.2580260994346033,3.550837985809722
1215,2743.723392230198,2.258208553275883,3.5512496778873244
1216,2746.200319084122,2.2583884202994424,3.5516610312630563
1217,2748.6750120702955,2.2585661561793717,3.5520720464937634
1218,2751.1480349126864,2.2587422289923533,3.5524827241349213
1219,2753.6199652561822,2.258917116699083,3.5528930647406356
1220,2756.0913915824126,2.259091304575748,3.5533030688636513
1221,2758.5629100656747,2.25926528260907,3.5537127370553523
1222,2761.03512138537,2.2594395428685514,3.5541220698657705
1223,2763.5086275116228,2.2596145768696836,3.554531067843586
1224,2765.984028480889,2.2597908729419025,3.5549397315361357
1225,2768.4619191783922,2.259968913615014,3.5553480614894135
1226,2770.942886144227,2.2601491730377057,3.5557560582480785
1227,2773.4275044198293,2.2603321144415887,3.5561637223554556
1228,2775.9163344513167,2.260518187663939,3.556571054353544
1229,2778.409919065927,2.2607078267420073,3.556978054783017
1230,2780.9087805373797,2.260901447591366,3.5573847241832315
1231,2783.4134177555743,2.2610994457803204,3.557791063092227
1232,2785.9243035154836,2.2613021944119187,3.5581970720467324
1233,2788.4418819394955,2.2615100421244896,3.558602751582172
1234,2790.9665660467745,2.261723311221049,3.5590081022326667
1235,2793.4987354824907,2.2619422959372395,3.559413124531039
1236,2796.038734418901,2.262167260856716,3.559817819008818
1237,2798.5868696394364,2.2623984394821637,3.5602221861962438
1238,2801.1434088159776,2.2626360329692874,3.560626226622271
1239,2803.708578988544,2.262880209030302,3.561029940814571
1240,2806.2825652555593,2.2631311010125477,3.5614333292995415
1241,2808.865509681797,2.263388807156968,3.5618363926023036
1242,2811.457510429988,2.263653390040248,3.562239131246712
1243,2814.058621120917,2.263924876203473,3.5626415457553557
1244,2816.6688504256895,2.264203255969204,3.5630436366495624
1245,2819.2881618926244,2.264488483447891,3.563445404449404
1246,2821.916474010053,2.26478047673359,3.5638468496736992
1247,2824.553660505071,2.265079118287948,3.5642479728400183
1248,2827.1995508770906,2.2653842555104893,3.5646487744646866
1249,2829.853931163828,2.265695701492256,3.565049255062789
1250,2832.5165449361543,2.2660132359489236,3.5654494151481733
1251,2835.1870945170685,2.266336606328592,3.5658492552334558
1252,2837.865242418896,2.266665529088575,3.566248775830022
1253,2840.5506129916657,2.2669996911346093,3.566647977448034
1254,2843.242794274557,2.2673387514151173,3.567046860596433
1255,2845.9413400412254,2.267682342662331,3.567445425782942
1256,2848.6457720288226,2.2680300732713556,3.567843673514072
1257,2851.355582339572,2.2683815293075353,3.5682416042951237
1258,2854.0702360028417,2.2687362766318295,3.5686392186301927
1259,2856.789173684838,2.2690938631333104,3.5690365170221736
1260,2859.511814532252,2.269453821057343,3.569433499972762
1261,2862.237559135482,2.2698156694175116,3.56983016798246
1262,2864.9657925964248,2.270178916478942,3.570226521550579
1263,2867.6958876852805,2.2705430623003013,3.5706225611752456
1264,2870.427208070288,2.2709076013214307,3.5710182873534015
1265,2873.1591116039835,2.271272024983386,3.5714137005808104
1266,2875.89095364916,2.271635824367425,3.5718088013520606
1267,2878.6220904275797,2.2719984928394474,3.5722035901605693
1268,2881.3518823742347,2.272359528686305,3.5725980674985856
1269,2884.0796974799864,2.272718437730486,3.5729922338571938
1270,2886.8049146053745,2.2730747359097436,3.5733860897263185
1271,2889.52692674853,2.273427951808442,3.573779635594727
1272,2892.245144250327,2.2737776291276157,3.574172871950034
1273,2894.9589979201787,2.2741233290810516,3.5745657992787034
1274,2897.6679420662704,2.2744646327050786,3.5749584180660543
1275,2900.3714574144624,2.2748011430701665,3.575350728796263
1276,2903.06905390064,2.2751324873829466,3.5757427319523676
1277,2905.760273321892,2.275458318967809,3.5761344280162697
1278,2908.4446918325807,2.2757783191178254,3.57652581746874
1279,2911.121922272142,2.2760921988054275,3.5769169007894215
1280,2913.7916163122577,2.2763997002439513,3.5773076784568314
1281,2916.453466411944,2.276700598291916,3.577698150948367
1282,2919.107207570048,2.276994701692705,3.5780883187403076
1283,2921.7526188656375,2.2772818541431312,3.5784781823078182
1284,2924.389524777833,2.277561935185228,3.5788677421249533
1285,2927.017796277722,2.2778348609165153,3.5792569986646603
1286,2929.6373516861267,2.278100584514873,3.5796459523987822
1287,2932.248157292172,2.278359096575114,3.5800346037980635
1288,2934.8502277287917,2.2786104252552732,3.5804229533321497
1289,2937.4436261025357,2.2788546362316024,3.5808110014695935
1290,2940.0284638762605,2.2790918324622176,3.581198748677859
1291,2942.604900504534,2.2793221537602895,3.5815861954233212
1292,2945.1731428228386,2.2795457761786677,3.5819733421712736
1293,2947.7334441928892,2.279762911208731,3.5823601893859287
1294,2950.2861034076,2.279973804797218,3.5827467375304227
1295,2952.831463360484,2.280178736185702,3.583132987066819
1296,2955.369909485445,2.2803780165782754,3.58351893845611
1297,2957.901867974065,2.2805719876438437,3.583904592158222
1298,2960.4278037786808,2.2807610198603085,3.5842899486320174
1299,2962.948218410568,2.2809455107086745,3.5846750083353
1300,2965.4636475436637,2.2811258827258953,3.585059771724814
1301,2967.974658435205,2.281302581425984,3.5854442392562524
1302,2970.4818471756344,2.2814760730995656,3.585828411384257
1303,2972.9858357810017,2.2816468425026875,3.5862122885624226
1304,2975.4872691418955,2.281815390446239,3.5865958712432993
1305,2977.9868118437107,2.281982231297863,3.586979159878397
1306,2980.4851448737127,2.282147890408662,3.587362154918188
1307,2982.9829622309735,2.282312901477409,3.587744856812111
1308,2985.4809674557773,2.282477803865273,3.588127266008572
1309,2987.9798700955284,2.282643139874353,3.58850938295495
1310,2990.480382124551,2.282809452003474,3.5888912080975985
1311,2992.983214335445,2.2829772801948476,3.58927274188185
1312,2995.4890727198476,2.28314715908525,3.589653984752017
1313,2997.998654856523,2.283319615275341,3.590034937151398
1314,3000.512646324755,2.2834951646307116,3.5904155995222777
1315,3003.031717160873,2.2836743096280405,3.5907959723059326
1316,3005.5565183756235,2.283857536759592,3.5911760559426313
1317,3008.0876785498144,2.2840453140089707,3.5915558508716403
1318,3010.6258005252957,2.284238088410695,3.5919353575312263
1319,3013.171458207958,2.284436283705806,3.5923145763586573
1320,3015.7251934988585,2.2846402981051956,3.5926935077902082
1321,3018.2875133690277,2.2848505021718606,3.5930721522611626
1322,3020.8588870928133,2.285067236832688,3.5934505102058156
1323,3023.4397436538875,2.285290811529771,3.593828582057478
1324,3026.0304693372045,2.285521502520547,3.594206368248477
1325,3028.631405519325,2.2857595513353397,3.5945838692101613
1326,3031.2428466685733,2.2860051634001306,3.594961085372904
1327,3033.8650385654673,2.28625850683155,3.5953380171661036
1328,3036.4981767528334,2.286519711410266,3.5957146650181895
1329,3039.142405223882,2.28678886773806,3.596091029356623
1330,3041.797815355375,2.2870660265829885,3.5964671106079
1331,3044.46444509185,2.2873511984161157,3.596842909197556
1332,3047.1422783856174,2.2876443531423556,3.5972184255501674
1333,3049.831244896018,2.28794542002702,3.5975936600893546
1334,3052.531219950174,2.288254287818721,3.5979686132377844
1335,3055.2420247661807,2.2885708050683,3.598343285417175
1336,3057.963426938396,2.288894780642512,3.5987176770482954
1337,3060.6951411832374,2.289225984430245,3.5990917885509717
1338,3063.436830342574,2.2895641482380973,3.5994656203440867
1339,3066.188106640595,2.2899089668712436,3.599839172845586
1340,3068.9485331887167,2.2902600993945645,3.6002124464724785
1341,3071.7176257319766,2.2906171705682152,3.600585441640839
1342,3074.4948546290516,2.290979772450858,3.6009581587658137
1343,3077.2796470570024,2.2913474661630695,3.601330598261619
1344,3080.071389430657,2.2917197838025722,3.6017027605415475
1345,3082.8694300255233,2.292096230502248,3.60207464601797
1346,3085.6730817921098,2.292476286621181,3.6024462551023366
1347,3088.4816253485797,2.2928594100583366,3.602817588205182
1348,3091.2943121377725,2.2932450386778727,3.603188645736126
1349,3094.1103677338324,2.293632592834568,3.603559428103878
1350,3096.9289952829067,2.2940214779873385,3.6039299357162378
1351,3099.749379061721,2.2944110873883945,3.6043001689800995
1352,3102.5706881372607,2.294800804835252,3.604670128301455
1353,3105.392080110233,2.2951900074724563,3.605039814085394
1354,3108.2127049246083,2.295578068629696,3.60540922673611
1355,3111.0317087251656,2.295964360682779,3.6057783666569008
1356,3113.848237744719,2.296348257923834,3.6061472342501704
1357,3116.6614422025386,2.2967291394270735,3.6065158299174347
1358,3119.4704801954294,2.297106391896487,3.606884154059321
1359,3122.2745215628947,2.2974794124818945,3.6072522070755717
1360,3125.072751707974,2.297847611549981,3.6076199893650487
1361,3127.864375355513,2.298210415397144,3.607987501325733
1362,3130.648620229906,2.2985672688912673,3.6083547433547287
1363,3133.4247406347376,2.2989176380298884,3.6087217158482665
1364,3136.192020917205,2.299261012402643,3.609088419201704
1365,3138.949778800742,2.299596907546331,3.60945485380953
1366,3141.697368569895,2.299924867181475,3.6098210200653678
1367,3144.434184092181,2.3002444653198104,3.6101869183619746
1368,3147.1596616624884,2.300555308232813,3.610552549091248
1369,3149.8732826563446,2.300857036271983,3.6109179126442243
1370,3152.5745759793676,2.301149325532385,3.6112830094110855
1371,3155.2631203011406,2.3014318893516705,3.611647839781157
1372,3157.9385460628123,2.3017044796376185,3.612012404142915
1373,3160.6005372487743,2.301966888018044,3.6123767028839855
1374,3163.2488329139483,2.3022189468078227,3.6127407363911472
1375,3165.8832284593386,2.30246052978861,3.6131045050503356
1376,3168.50357664974,2.3026915527977763,3.6134680092466445
1377,3171.1097883687266,2.3029119741239845,3.613831249364327
1378,3173.701833107302,2.3031217947077662,3.614194225786802
1379,3176.2797391838685,2.3033210581463877,3.614556938896651
1380,3178.843593694474,2.303509850503242,3.614919389075625
1381,3181.393542193575,2.303688299922936,3.6152815767046462
1382,3183.929788106851,2.3038565760541614,3.615643502163808
1383,3186.452591878903,2.304014889283372,3.6160051658323793
1384,3188.962269859918,2.3041634897831775,3.6163665680888073
1385,3191.4591929366484,2.3043026663802517,3.6167277093107195
1386,3193.9437849142664,2.3044327452483886,3.6170885898749243
1387,3196.4165206568596,2.304554088433208,3.6174492101574156
1388,3198.8779239954692,2.3046670922157557,3.617809570533375
1389,3201.3285654136926,2.3047721853230327,3.618169671377172
1390,3203.76905952193,2.3048698269941945,3.6185295130623687
1391,3206.2000623323456,2.304960504911823,3.6188890959617215
1392,3208.622268347591,2.305044733008327,3.6192484204471826
1393,3211.036407477177,2.3051230491580594,3.619607486889903
1394,3213.443241796222,2.3051960127663,3.6199662956602348
1395,3215.8435621620506,2.305264202266703,3.620324847127733
1396,3218.2381847047423,2.3053282125392136,3.620683141661159
1397,3220.627947208361,2.3053886522608167,3.621041179628481
1398,3223.0137054000693,2.305446141201766,3.621398961396878
1399,3225.3963291647638,2.3055013074801742,3.621756487332741
1400,3227.7766987031923,2.3055547847879945,3.622113757801675
1401,3230.1557006517646,2.305607209601545,3.6224707731685033
1402,3232.5342241824305,2.3056592183897506,3.6228275337972677
1403,3234.9131571010353,2.3057114448332396,3.6231840400512305
1404,3237.29338196259,2.305764517067372,3.623540292292878
1405,3239.6757722217208,2.305819054962079,3.623896290883923
1406,3242.06118843641,2.305875667451216,3.6242520361853052
1407,3244.4504745428217,2.305934949923825,3.6246075285571946
1408,3246.844454218632,2.3059974816893694,3.624962768358994
1409,3249.2439273518335,2.3060638235286257,3.62531775594934
1410,3251.6496666314256,2.3061345153414368,3.625672491686107
1411,3254.0624142757806,2.3062100739020415,3.626026975926407
1412,3256.4828789137996,2.3062909907321525,3.6263812090265937
1413,3258.9117326331548,2.3063777301013126,3.626735191342264
1414,3261.349608209122,2.3064707271634526,3.627088923228259
1415,3263.797096526564,2.3065703862378544,3.627442405038669
1416,3266.2547442066825,2.3066770792420073,3.6277956371268325
1417,3268.723051449132,2.3067911442830855,3.6281486198453403
1418,3271.2024700989978,2.3069128844139617,3.6285013535460364
1419,3273.6934019470627,2.3070425665588883,3.6288538385800213
1420,3276.1961972705967,2.307180420613096,3.6292060752976534
1421,3278.7111536207253,2.307326638719722,3.6295580640485503
1422,3281.238514861243,2.3074813747266125,3.629909805181593
1423,3283.778470462449,2.3076447438246306,3.630261299044926
1424,3286.331155052388,2.3078168223682503,3.6306125459859606
1425,3288.8966482265723,2.307997647878296,3.6309635463513756
1426,3291.4749746160173,2.3081872192258186,3.6313143004871207
1427,3294.0661042121683,2.3083854969952124,3.6316648087384182
1428,3296.6699529460298,2.3085924040238304,3.6320150714497648
1429,3299.28638351758,2.3088078261144718,3.6323650889649337
1430,3301.915206470339,2.309031612916321,3.6327148616269764
1431,3304.556181504793,2.309263578969108,3.6330643897782253
1432,3307.2090190231784,2.309503504904454,3.6334136737602956
1433,3309.8733818970863,2.3097511387976875,3.633762713914086
1434,3312.5488874482053,2.310006197662626,3.6341115105797828
1435,3315.2351096315806,2.310268369081241,3.634460064096861
1436,3317.931581409738,2.3105373129594278,3.6348083748040847
1437,3320.6377973051754,2.3108126633995654,3.6351564430395125
1438,3323.3532161178423,2.3110940306800014,3.635504269140496
1439,3326.077263793501,2.3113810033311335,3.635851853443684
1440,3328.809336428135,2.311673150297316,3.6361991962850233
1441,3331.5488033929587,2.311970023173462,3.636546297999761
1442,3334.295010564059,2.3122711585048954,3.6368931589224474
1443,3337.047283640193,2.312576080138734,3.6372397793869355
1444,3339.8049315319563,2.312884301614928,3.6375861597263857
1445,3342.5672498051626,2.3131953285848876,3.6379323002732664
1446,3345.3335241611344,2.313508661245598,3.638278201359355
1447,3348.1030339364606,2.313823796777098,3.638623863315742
1448,3350.87505560472,2.314140231771215,3.6389692864728307
1449,3353.648866262789,2.314457464639606,3.639314471160341
1450,3356.423747084408,2.314774997989247,3.63965941770731
1451,3359.198986724001,2.3150923409538255,3.640004126442094
1452,3361.9738846539776,2.3154090114696815,3.6403485976923706
1453,3364.747754419205,2.315724538485344,3.6406928317851412
1454,3367.519926792776,2.3160384640940688,3.6410368290467323
1455,3370.2897528177787,2.316350345579229,3.6413805898027967
1456,3373.0566067203963,2.3166597573629097,3.6417241143783157
1457,3375.8198886803766,2.316966292848577,3.6420674030976024
1458,3378.5790274456863,2.317269566149305,3.642410456284302
1459,3381.3334827789877,2.3175692136936172,3.6427532742613926
1460,3384.082747724513,2.3178648957017214,3.643095857351191
1461,3386.8263506848148,2.3181562975255408,3.64343820587535
1462,3389.563857297931,2.318443130846738,3.6437803201548618
1463,3392.2948721065077,2.31872513472762,3.644122200510062
1464,3395.019040011556,2.3190020765106256,3.6444638472606283
1465,3397.736047504611,2.3192737525628746,3.6448052607255836
1466,3400.4456236732494,2.3195399888630623,3.6451464412232983
1467,3403.147540976067,2.3198006414288117,3.6454873890714907
1468,3405.8416157844563,2.320055596583417,3.6458281045872303
1469,3408.527708689688,2.3203047710617346,3.6461685880869386
1470,3411.2057245750366,2.3205481119558073,3.646508839886391
1471,3413.8756124539077,2.320785596501637,3.646848860300719
1472,3416.5373650761103,2.321017231709314,3.6471886496444106
1473,3419.1910183056098,2.3212430538395177,3.647528208231315
1474,3421.836650274282,2.3214631277301776,3.647867536374641
1475,3424.4743803173255,2.321677545977848,3.64820663438696
1476,3427.1043676970894,2.3218864279790576,3.648545502580209
1477,3429.7268101231784,2.322089918837629,3.64888414126569
1478,3432.3419420777127,2.322288188144596,3.6492225507540734
1479,3434.9500329556013,2.3224814286379996,3.6495607313554
1480,3437.5513850306443,2.322669854750435,3.6498986833790803
1481,3440.1463312591422,2.3228537010527632,3.6502364071338995
1482,3442.7352329334976,2.3230332206029,3.650573902928016
1483,3445.3184771990664,2.3232086832090806,3.650911171068966
1484,3447.89647444818,2.323380373617372,3.651248211863663
1485,3450.469655605864,2.3235485896335786,3.6515850256184
1486,3453.038469322333,2.3237136401899954,3.6519216126388523
1487,3455.6033790877736,2.3238758433677025,3.6522579732300775
1488,3458.1648602852797,2.324035524385269,3.6525941076965185
1489,3460.7233971981677,2.3241930135649214,3.6529300163420046
1490,3463.279479988007,2.324348644287253,3.6532656994697525
1491,3465.8336016599023,2.3245027509456087,3.653601157382369
1492,3468.3862550315444,2.3246556669112226,3.653936390381853
1493,3470.9379297225314,2.3248077225201147,3.654271398769595
1494,3473.4891091803015,2.324959243092571,3.6546061828463814
1495,3476.0402677588086,2.3251105469958584,3.6549407429123932
