prime,ratio_over_sqrt_N
7417,0.5484758814176484
7433,0.7016438614081314
7451,0.6653252698609253
7457,0.6317837239920254
7459,0.6201490096081365
7477,0.501704894764045
7481,0.46552560336271864
7487,0.4007861432503408
7489,0.37701338342499285
7499,0.27297203780421375
7507,0.29640653081803253
7517,0.48308186610369075
7523,0.6185675967280172
7529,0.7438116286320274
7537,0.8712504669833564
7541,0.9116917539828352
7547,0.9385952043293128
7549,0.9382545713507296
7559,0.87090566448116
7561,0.8462351383680413
7573,0.6705185385382454
7577,0.6269627719124057
7583,0.6114014572814089
7589,0.668976160773336
7591,0.702015535675557
7603,0.9616619978535426
7607,1.0469092254022647
7621,1.2421416150792128
7639,1.1656403480855266
7643,1.1001456954149151
7649,0.9767188946032895
7669,0.4988535622470264
7673,0.43821283048471815
7681,0.4201630731651445
7687,0.48512708505301216
7691,0.5446963281498612
7699,0.6633935181307503
7703,0.7128921151382303
7717,0.8006999404066305
7723,0.7950855416591028
7727,0.7785723659104614
7741,0.6713800166231304
7753,0.597742360719551
7757,0.5949737369496384
7759,0.5986784011419425
7789,0.7807661210695219
7793,0.7744054083019818
7817,0.39185079382922866
7823,0.21787573733181886
7829,0.08930493142772489
7841,0.44712803568437287
7853,0.8267119323871085
7867,1.0915267210144897
7873,1.121224520810006
7877,1.1100083790955109
7879,1.0950365412779397
7883,1.0467070777076493
7901,0.5701091325316529
7907,0.35117596844871984
7919,0.1907255402290761
7927,0.4522539552817914
7933,0.6255600693772121
7937,0.7182511005101518
7949,0.8575489614285033
7951,0.8587926703075336
7963,0.7372247154349554
7993,0.3844578368895832
8009,0.849104772028727
8011,0.8954564440476895
8017,1.0084586166480416
8039,1.085008851854418
8053,0.9890694735489706
8059,0.9658517578936213
8069,0.9751876849506971
8081,1.0156101559630966
8087,1.0144369007223255
8089,1.007780521498078
8093,0.9832084465416852
8101,0.8846327931403632
8111,0.6724528218787819
8117,0.5152663125823551
8123,0.37424195062894644
8147,0.8461875457771256
8161,1.2652550555614226
8167,1.3942609345977777
8171,1.4599433238276789
8179,1.5413619413346735
8191,1.5464051206074625
8209,1.352303247356321
8219,1.1777223334074038
8221,1.1390161640717762
8231,0.9310150340269636
8233,0.8869614558086568
8237,0.796877193283336
8243,0.6578177330683058
8263,0.1938383526583121
8269,0.07531761036195857
8273,0.04406693855987102
8287,0.21698074721478017
8291,0.2490308470402135
8293,0.2607036087582672
8297,0.2752062052321353
8311,0.24341962668280484
8317,0.21035020621744882
8329,0.23309927847191403
8353,0.596325661042334
8363,0.7076878774088197
8369,0.7435422276709107
8377,0.7518658247042953
8387,0.7053308150532328
8389,0.6902543612561333
8419,0.5409469215292677
8423,0.5624069140463939
8429,0.6087106952663717
8431,0.6264092395714368
8443,0.7374902265694095
8447,0.7733989244009518
8461,0.8998497908549019
8467,0.9611005116569085
8501,1.3364489844279346
8513,1.3583072361034383
8521,1.3097667051512314
8527,1.241505240525566
8537,1.0859515562565916
8539,1.0524013635215366
8543,0.9877273437432923
8563,0.8968761398388158
8573,1.0342058049193161
8581,1.1669942508818527
8597,1.3304968531019319
8599,1.3347226912405514
8609,1.293389514259733
8623,1.076817159867739
8627,0.990088473253725
8629,0.9442744706306492
8641,0.6645501172029618
8647,0.5472123598637179
8663,0.43044513104255927
8669,0.44202441581457114
8677,0.45159816917227497
8681,0.4450499446604099
8689,0.40508451306654664
8693,0.3760161464067251
8699,0.33779831631041857
8707,0.3507799914946011
8713,0.434314938954266
8719,0.563535208254349
8731,0.8666863977765256
8737,1.0090831681611632
8741,1.0930593225109142
8747,1.1965746634422334
8753,1.2677163221751617
8761,1.305413612763283
8779,1.1460805644143934
8783,1.0702377293393082
8803,0.5672862900348472
8807,0.45920915744894
8819,0.16837855707418006
8821,0.1290031149374817
8831,0.0658076820731881
8837,0.1096759736545522
8839,0.11903104134335729
8849,0.11482572111053618
8861,0.10534555066677435
8863,0.12994688878531344
8867,0.19726166150681268
8887,0.6699836998995251
8893,0.8129294429600616
8923,1.1481762361463024
8929,1.106724104415398
8933,1.0587133822531725
